ID;RegioS;Perioden;TotaalPersoneel_1;TotaalOperationeelPersoneel_2;TotaalBeroeps_3;Mannen_4;Vrouwen_5;HogerEnMiddelbaarRangniveau_6;HogerRangniveau_7;MiddelbaarRangniveau_8;LagerRangniveau_9;TotaalVrijwillig_10;Mannen_11;Vrouwen_12;HogerEnMiddelbaarRangniveau_13;HogerRangniveau_14;MiddelbaarRangniveau_15;LagerRangniveau_16;TotaalOverigPersoneel_17;HboWoOpleiding_18;MboOpleiding_19;LboOpleiding_20
667;Rotterdam-Rijnmond (VR);2007;2038.0;1646;623;568;55;172;51.0;121.0;451;1023;993;30;157;10.0;147.0;866;392.0;153.0;160.0;79.0
668;Rotterdam-Rijnmond (VR);2008;1894.0;1541;594;568;26;123;10.0;113.0;471;947;911;36;29;1.0;28.0;918;353.0;100.0;165.0;88.0
669;Rotterdam-Rijnmond (VR);2009;1854.0;1559;549;525;24;110;9.0;101.0;439;1010;969;41;31;2.0;29.0;979;295.0;117.0;110.0;68.0
670;Rotterdam-Rijnmond (VR);2010;1838.0;1577;570;544;26;113;9.0;104.0;457;1007;969;38;24;2.0;22.0;983;261.0;115.0;128.0;18.0
671;Rotterdam-Rijnmond (VR);2011;1907.0;1603;623;600;23;130;13.0;117.0;493;980;951;29;23;1.0;22.0;957;304.0;102.0;155.0;47.0
672;Rotterdam-Rijnmond (VR);2012;1927.0;1668;689;650;39;186;;;503;979;954;25;199;;;780;259.0;72.0;139.0;48.0
673;Rotterdam-Rijnmond (VR);2013;1892.0;1643;687;647;40;174;;;513;956;928;28;180;;;776;249.0;89.0;123.0;37.0
674;Rotterdam-Rijnmond (VR);2014;1662.0;1497;669;643;26;191;;;478;828;809;19;110;;;718;165.0;30.0;26.0;109.0
675;Rotterdam-Rijnmond (VR);2015;1869.0;1565;711;690;21;205;;;506;854;837;17;216;;;638;304.0;117.0;96.0;91.0
676;Rotterdam-Rijnmond (VR);2016;1929.0;1614;786;764;22;226;;;560;828;802;26;189;;;639;315.0;74.0;181.0;60.0
677;Rotterdam-Rijnmond (VR);2017;1983.0;1675;780;764;16;230;;;550;895;870;25;218;;;677;308.0;179.0;114.0;15.0
678;Rotterdam-Rijnmond (VR);2018;1942.0;1593;805;743;62;339;;;466;788;765;23;199;;;589;349.0;190.0;101.0;58.0
679;Rotterdam-Rijnmond (VR);2019;1917.0;1566;801;739;62;339;;;462;765;743;22;183;;;582;351.0;212.0;102.0;37.0
680;Zuid-Holland-Zuid (VR);2000;;927;97;94;3;51;26.0;25.0;46;830;814;16;152;32.0;120.0;678;;;;
681;Zuid-Holland-Zuid (VR);2001;;927;99;95;4;53;31.0;22.0;46;828;808;20;159;25.0;134.0;669;;;;
682;Zuid-Holland-Zuid (VR);2002;;945;124;119;5;66;34.0;32.0;58;821;792;29;153;18.0;135.0;668;;;;
683;Zuid-Holland-Zuid (VR);2003;;958;128;122;6;66;38.0;28.0;62;830;800;30;146;13.0;133.0;684;;;;
684;Zuid-Holland-Zuid (VR);2004;;991;144;136;8;76;39.0;37.0;68;847;817;30;146;9.0;137.0;701;;;;
685;Zuid-Holland-Zuid (VR);2005;1099.0;987;142;134;8;79;39.0;40.0;63;845;803;42;156;8.0;148.0;689;112.0;34.0;63.0;15.0
686;Zuid-Holland-Zuid (VR);2006;1071.0;961;154;145;9;87;44.0;43.0;67;807;771;36;123;6.0;117.0;684;110.0;31.0;67.0;12.0
687;Zuid-Holland-Zuid (VR);2007;1057.0;954;155;145;10;86;44.0;42.0;69;799;756;43;137;6.0;131.0;662;103.0;29.0;61.0;13.0
688;Zuid-Holland-Zuid (VR);2008;1053.0;979;170;161;9;98;61.0;37.0;72;809;770;39;143;5.0;138.0;666;74.0;19.0;46.0;9.0
689;Zuid-Holland-Zuid (VR);2009;1098.0;994;166;156;10;92;55.0;37.0;74;828;786;42;164;6.0;158.0;664;104.0;48.0;44.0;12.0
690;Zuid-Holland-Zuid (VR);2010;1058.0;967;152;143;9;82;46.0;36.0;70;815;772;43;158;11.0;147.0;657;91.0;40.0;43.0;8.0
691;Zuid-Holland-Zuid (VR);2011;1059.0;973;159;152;7;85;46.0;39.0;74;814;771;43;156;9.0;147.0;658;86.0;40.0;36.0;10.0
692;Zuid-Holland-Zuid (VR);2012;1040.0;961;160;153;7;84;;;76;801;760;41;172;;;629;79.0;37.0;34.0;8.0
693;Zuid-Holland-Zuid (VR);2013;921.0;861;102;95;7;49;;;53;759;723;36;137;;;622;60.0;20.0;31.0;9.0
694;Zuid-Holland-Zuid (VR);2014;953.0;889;102;95;7;49;;;53;787;746;41;173;;;614;64.0;28.0;34.0;2.0
695;Zuid-Holland-Zuid (VR);2015;974.0;909;112;102;10;50;;;62;797;756;41;176;;;621;65.0;34.0;29.0;2.0
696;Zuid-Holland-Zuid (VR);2016;910.0;850;106;98;8;61;;;45;744;703;41;182;;;562;60.0;17.0;39.0;4.0
697;Zuid-Holland-Zuid (VR);2017;914.0;853;103;96;7;61;;;42;750;706;44;182;;;568;61.0;18.0;40.0;3.0
698;Zuid-Holland-Zuid (VR);2018;923.0;862;107;99;8;64;;;43;755;712;43;181;;;574;61.0;19.0;39.0;3.0
699;Zuid-Holland-Zuid (VR);2019;819.0;756;106;99;7;63;;;43;650;618;32;152;;;498;63.0;20.0;40.0;3.0
700;Zeeland (VR);2000;;1240;73;69;4;48;25.0;23.0;25;1167;1155;12;239;41.0;198.0;928;;;;
701;Zeeland (VR);2001;;1237;58;57;1;48;28.0;20.0;10;1179;1166;13;250;35.0;215.0;929;;;;
702;Zeeland (VR);2002;;1272;67;66;1;53;29.0;24.0;14;1205;1192;13;251;25.0;226.0;954;;;;
703;Zeeland (VR);2003;;1249;71;70;1;57;34.0;23.0;14;1178;1153;25;246;14.0;232.0;932;;;;
704;Zeeland (VR);2004;;1258;85;83;2;67;34.0;33.0;18;1173;1142;31;249;11.0;238.0;924;;;;
705;Zeeland (VR);2005;1395.0;1326;99;96;3;77;38.0;39.0;22;1227;1189;38;295;39.0;256.0;932;69.0;28.0;32.0;9.0
706;Zeeland (VR);2006;1374.0;1310;102;97;5;82;39.0;43.0;20;1208;1168;40;265;8.0;257.0;943;64.0;22.0;37.0;5.0
707;Zeeland (VR);2007;1381.0;1323;104;96;8;79;47.0;32.0;25;1219;1168;51;319;7.0;312.0;900;58.0;26.0;26.0;6.0
708;Zeeland (VR);2008;1373.0;1323;116;113;3;86;45.0;41.0;30;1207;1164;43;309;10.0;299.0;898;50.0;18.0;24.0;8.0
709;Zeeland (VR);2009;1423.0;1305;82;76;6;59;31.0;28.0;23;1223;1179;44;318;8.0;310.0;905;118.0;50.0;64.0;4.0
710;Zeeland (VR);2010;1491.0;1364;101;95;6;68;32.0;36.0;33;1263;1210;53;324;5.0;319.0;939;127.0;55.0;63.0;9.0
711;Zeeland (VR);2011;1495.0;1380;117;110;7;75;37.0;38.0;42;1263;1210;53;322;8.0;314.0;941;115.0;52.0;53.0;10.0
712;Zeeland (VR);2012;1475.0;1357;103;95;8;65;;;38;1254;1210;44;324;;;930;118.0;57.0;55.0;6.0
713;Zeeland (VR);2013;1406.0;1323;129;120;9;115;;;14;1194;1145;49;297;;;897;83.0;35.0;37.0;11.0
714;Zeeland (VR);2014;1388.0;1301;126;119;7;98;;;28;1175;1126;49;329;;;846;87.0;38.0;30.0;19.0
715;Zeeland (VR);2015;1376.0;1292;123;118;5;93;;;30;1169;1121;48;329;;;840;84.0;38.0;28.0;18.0
716;Zeeland (VR);2016;1359.0;1276;151;132;19;106;;;45;1125;1070;55;324;;;801;83.0;37.0;28.0;18.0
717;Zeeland (VR);2017;1336.0;1260;151;140;11;106;;;45;1109;1060;49;316;;;793;76.0;30.0;28.0;18.0
718;Zeeland (VR);2018;1375.0;1299;165;149;16;116;;;49;1134;1080;54;333;;;801;76.0;30.0;28.0;18.0
719;Zeeland (VR);2019;1350.0;1272;161;139;22;122;;;39;1111;1058;53;308;;;803;78.0;31.0;29.0;18.0
720;Midden- en West-Brabant (VR);2000;;1907;269;262;7;113;67.0;46.0;156;1638;1602;36;331;48.0;283.0;1307;;;;
721;Midden- en West-Brabant (VR);2001;;1883;275;267;8;118;71.0;47.0;157;1608;1565;43;332;44.0;288.0;1276;;;;
722;Midden- en West-Brabant (VR);2002;;1828;266;259;7;115;71.0;44.0;151;1562;1514;48;340;46.0;294.0;1222;;;;
723;Midden- en West-Brabant (VR);2003;;1813;282;270;12;122;70.0;52.0;160;1531;1474;57;335;42.0;293.0;1196;;;;
724;Midden- en West-Brabant (VR);2004;;1818;278;264;14;119;68.0;51.0;159;1540;1476;64;336;39.0;297.0;1204;;;;
725;Midden- en West-Brabant (VR);2005;1992.0;1783;272;259;13;119;66.0;53.0;153;1511;1441;70;342;36.0;306.0;1169;209.0;86.0;104.0;19.0
726;Midden- en West-Brabant (VR);2006;2005.0;1773;268;255;13;109;63.0;46.0;159;1505;1433;72;391;44.0;347.0;1114;232.0;95.0;119.0;18.0
727;Midden- en West-Brabant (VR);2007;1978.0;1755;274;261;13;113;67.0;46.0;161;1481;1408;73;383;39.0;344.0;1098;223.0;78.0;126.0;19.0
728;Midden- en West-Brabant (VR);2008;1981.0;1745;281;270;11;125;65.0;60.0;156;1464;1396;68;329;24.0;305.0;1135;236.0;93.0;126.0;17.0
729;Midden- en West-Brabant (VR);2009;1982.0;1750;293;284;9;111;61.0;50.0;182;1457;1392;65;300;24.0;276.0;1157;232.0;106.0;112.0;14.0
730;Midden- en West-Brabant (VR);2010;1984.0;1748;295;286;9;101;53.0;48.0;194;1453;1388;65;302;22.0;280.0;1151;236.0;105.0;118.0;13.0
731;Midden- en West-Brabant (VR);2011;1940.0;1711;300;286;14;120;60.0;60.0;180;1411;1330;81;343;30.0;313.0;1068;229.0;85.0;133.0;11.0
732;Midden- en West-Brabant (VR);2012;1873.0;1649;287;277;10;120;;;167;1362;1297;65;375;;;987;224.0;74.0;138.0;12.0
733;Midden- en West-Brabant (VR);2013;1907.0;1637;309;299;10;120;;;189;1328;1258;70;336;;;992;270.0;105.0;132.0;33.0
734;Midden- en West-Brabant (VR);2014;1901.0;1622;298;289;9;110;;;188;1324;1254;70;364;;;960;279.0;106.0;137.0;36.0
735;Midden- en West-Brabant (VR);2015;1852.0;1547;317;306;11;135;;;182;1230;1170;60;354;;;876;305.0;149.0;120.0;36.0
736;Midden- en West-Brabant (VR);2016;1897.0;1520;243;239;4;65;;;178;1277;1217;60;353;;;924;377.0;180.0;151.0;46.0
737;Midden- en West-Brabant (VR);2017;1811.0;1479;243;239;4;65;;;178;1236;1164;72;337;;;899;332.0;158.0;138.0;36.0
738;Midden- en West-Brabant (VR);2018;1851.0;1515;252;243;9;71;;;181;1263;1193;70;348;;;915;336.0;171.0;157.0;8.0
739;Midden- en West-Brabant (VR);2019;1836.0;1506;262;251;11;91;;;171;1244;1170;74;349;;;895;330.0;172.0;106.0;52.0
740;Brabant-Noord (VR);2000;;1067;84;82;2;43;28.0;15.0;41;983;956;27;183;38.0;145.0;800;;;;
741;Brabant-Noord (VR);2001;;1072;86;85;1;43;29.0;14.0;43;986;955;31;188;35.0;153.0;798;;;;
742;Brabant-Noord (VR);2002;;1063;101;99;2;58;33.0;25.0;43;962;929;33;195;27.0;168.0;767;;;;
743;Brabant-Noord (VR);2003;;1080;111;110;1;62;31.0;31.0;49;969;927;42;183;24.0;159.0;786;;;;
744;Brabant-Noord (VR);2004;;1083;112;111;1;61;34.0;27.0;51;971;931;40;188;24.0;164.0;783;;;;
745;Brabant-Noord (VR);2005;1163.0;1082;113;110;3;66;41.0;25.0;47;969;930;39;189;30.0;159.0;780;81.0;21.0;47.0;13.0
746;Brabant-Noord (VR);2006;1187.0;1085;115;112;3;68;40.0;28.0;47;970;925;45;237;26.0;211.0;733;102.0;28.0;53.0;21.0
747;Brabant-Noord (VR);2007;1167.0;1073;120;114;6;74;41.0;33.0;46;953;910;43;208;27.0;181.0;745;94.0;29.0;48.0;17.0
748;Brabant-Noord (VR);2008;1211.0;1081;114;103;11;59;35.0;24.0;55;967;925;42;216;25.0;191.0;751;130.0;53.0;66.0;11.0
749;Brabant-Noord (VR);2009;1213.0;1069;107;96;11;48;29.0;19.0;59;962;919;43;218;26.0;192.0;744;144.0;57.0;71.0;16.0
750;Brabant-Noord (VR);2010;1216.0;1065;98;86;12;41;20.0;21.0;57;967;877;90;220;25.0;195.0;747;151.0;69.0;66.0;16.0
751;Brabant-Noord (VR);2011;1231.0;1061;121;113;8;61;46.0;15.0;60;940;902;38;273;33.0;240.0;667;170.0;85.0;65.0;20.0
752;Brabant-Noord (VR);2012;1145.0;982;99;91;8;64;;;35;883;844;39;710;;;173;163.0;58.0;97.0;8.0
753;Brabant-Noord (VR);2013;1117.0;1068;205;186;19;137;;;68;863;822;41;167;;;696;49.0;1.0;27.0;21.0
754;Brabant-Noord (VR);2014;1117.0;1068;205;186;19;137;;;68;863;822;41;167;;;696;49.0;1.0;27.0;21.0
755;Brabant-Noord (VR);2015;992.0;942;203;184;19;135;;;68;739;709;30;176;;;563;50.0;28.0;21.0;1.0
756;Brabant-Noord (VR);2016;995.0;948;209;191;18;136;;;73;739;709;30;176;;;563;47.0;26.0;20.0;1.0
757;Brabant-Noord (VR);2017;1087.0;1027;196;175;21;133;;;63;831;803;28;201;;;630;60.0;35.0;24.0;1.0
758;Brabant-Noord (VR);2018;1064.0;1014;193;177;16;128;;;65;821;783;38;197;;;624;50.0;31.0;18.0;1.0
759;Brabant-Noord (VR);2019;1068.0;998;189;173;16;121;;;68;809;777;32;189;;;620;70.0;43.0;26.0;1.0
760;Brabant-Zuidoost (VR);2000;;1038;172;167;5;57;32.0;25.0;115;866;846;20;181;40.0;141.0;685;;;;
761;Brabant-Zuidoost (VR);2001;;1039;181;175;6;66;38.0;28.0;115;858;831;27;195;35.0;160.0;663;;;;
762;Brabant-Zuidoost (VR);2002;;1048;186;181;5;73;35.0;38.0;113;862;835;27;198;33.0;165.0;664;;;;
763;Brabant-Zuidoost (VR);2003;;1089;193;188;5;78;47.0;31.0;115;896;863;33;201;34.0;167.0;695;;;;
764;Brabant-Zuidoost (VR);2004;;1075;189;183;6;77;48.0;29.0;112;886;849;37;192;28.0;164.0;694;;;;
765;Brabant-Zuidoost (VR);2005;1209.0;1034;181;172;9;74;33.0;41.0;107;853;815;38;190;35.0;155.0;663;175.0;66.0;97.0;12.0
766;Brabant-Zuidoost (VR);2006;1328.0;1106;190;182;8;84;36.0;48.0;106;916;869;47;223;46.0;177.0;693;222.0;68.0;142.0;12.0
767;Brabant-Zuidoost (VR);2007;1296.0;1093;194;187;7;89;40.0;49.0;105;899;847;52;214;39.0;175.0;685;203.0;60.0;133.0;10.0
768;Brabant-Zuidoost (VR);2008;1295.0;1109;210;200;10;69;36.0;33.0;141;899;843;56;211;28.0;183.0;688;186.0;51.0;122.0;13.0
769;Brabant-Zuidoost (VR);2009;1329.0;1077;172;162;10;44;27.0;17.0;128;905;848;57;203;29.0;174.0;702;252.0;75.0;167.0;10.0
770;Brabant-Zuidoost (VR);2010;1339.0;1069;158;150;8;40;22.0;18.0;118;911;851;60;212;26.0;186.0;699;270.0;73.0;186.0;11.0
771;Brabant-Zuidoost (VR);2011;1342.0;1057;156;149;7;42;12.0;30.0;114;901;844;57;218;24.0;194.0;683;285.0;75.0;190.0;20.0
772;Brabant-Zuidoost (VR);2012;1331.0;1037;158;151;7;47;;;111;879;825;54;217;;;662;294.0;80.0;204.0;10.0
773;Brabant-Zuidoost (VR);2013;1324.0;1013;161;153;8;52;;;109;852;798;54;194;;;658;311.0;91.0;201.0;19.0
774;Brabant-Zuidoost (VR);2014;1189.0;838;162;158;4;47;;;115;676;634;42;192;;;484;351.0;85.0;263.0;3.0
775;Brabant-Zuidoost (VR);2015;1269.0;894;111;108;3;22;;;89;783;736;47;221;;;562;375.0;161.0;212.0;2.0
776;Brabant-Zuidoost (VR);2016;1199.0;894;111;108;3;22;;;89;783;736;47;221;;;562;305.0;147.0;156.0;2.0
777;Brabant-Zuidoost (VR);2017;1371.0;973;245;233;12;106;;;139;728;684;44;218;;;510;398.0;143.0;253.0;2.0
778;Brabant-Zuidoost (VR);2018;1354.0;955;247;235;12;107;;;140;708;665;43;203;;;505;399.0;145.0;251.0;3.0
779;Brabant-Zuidoost (VR);2019;1354.0;955;247;235;12;107;;;140;708;665;43;203;;;505;399.0;145.0;251.0;3.0
780;Limburg-Noord (VR);2000;;871;99;96;3;54;28.0;26.0;45;772;755;17;153;23.0;130.0;619;;;;
781;Limburg-Noord (VR);2001;;890;108;104;4;62;34.0;28.0;46;782;763;19;167;28.0;139.0;615;;;;
782;Limburg-Noord (VR);2002;;903;118;115;3;68;34.0;34.0;50;785;756;29;155;18.0;137.0;630;;;;
783;Limburg-Noord (VR);2003;;875;119;116;3;63;32.0;31.0;56;756;732;24;158;16.0;142.0;598;;;;
784;Limburg-Noord (VR);2004;;875;117;113;4;66;34.0;32.0;51;758;726;32;165;16.0;149.0;593;;;;
785;Limburg-Noord (VR);2005;1059.0;948;113;109;4;62;34.0;28.0;51;835;804;31;190;14.0;176.0;645;111.0;33.0;56.0;22.0
786;Limburg-Noord (VR);2006;1062.0;953;132;125;7;76;34.0;42.0;56;821;789;32;186;14.0;172.0;635;109.0;38.0;47.0;24.0
787;Limburg-Noord (VR);2007;968.0;908;121;114;7;67;34.0;33.0;54;787;746;41;157;11.0;146.0;630;60.0;18.0;34.0;8.0
788;Limburg-Noord (VR);2008;803.0;758;102;93;9;63;31.0;32.0;39;656;624;32;143;9.0;134.0;513;45.0;13.0;30.0;2.0
789;Limburg-Noord (VR);2009;1077.0;1012;147;138;9;93;45.0;48.0;54;865;830;35;180;9.0;171.0;685;65.0;18.0;44.0;3.0
790;Limburg-Noord (VR);2010;1037.0;952;136;125;11;81;37.0;44.0;55;816;777;39;183;10.0;173.0;633;85.0;24.0;46.0;15.0
791;Limburg-Noord (VR);2011;1037.0;956;135;123;12;82;41.0;41.0;53;821;781;40;195;5.0;190.0;626;81.0;17.0;45.0;19.0
792;Limburg-Noord (VR);2012;1009.0;931;134;120;14;84;;;50;797;760;37;197;;;600;78.0;17.0;42.0;19.0
793;Limburg-Noord (VR);2013;1007.0;918;123;117;6;68;;;55;795;762;33;194;;;601;89.0;29.0;48.0;12.0
794;Limburg-Noord (VR);2014;1007.0;918;123;117;6;68;;;55;795;762;33;194;;;601;89.0;29.0;48.0;12.0
795;Limburg-Noord (VR);2015;929.0;829;66;63;3;21;;;45;763;724;39;199;;;564;100.0;24.0;66.0;10.0
796;Limburg-Noord (VR);2016;929.0;829;66;63;3;21;;;45;763;724;39;199;;;564;100.0;24.0;66.0;10.0
797;Limburg-Noord (VR);2017;974.0;866;64;61;3;20;;;44;802;766;36;209;;;593;108.0;26.0;71.0;11.0
798;Limburg-Noord (VR);2018;977.0;869;64;61;3;22;;;42;805;765;40;216;;;589;108.0;26.0;71.0;11.0
799;Limburg-Noord (VR);2019;977.0;869;64;61;3;22;;;42;805;765;40;216;;;589;108.0;26.0;71.0;11.0
800;Limburg-Zuid (VR);2000;;759;191;181;10;67;30.0;37.0;124;568;545;23;115;16.0;99.0;453;;;;
801;Limburg-Zuid (VR);2001;;760;198;184;14;63;20.0;43.0;135;562;538;24;114;15.0;99.0;448;;;;
802;Limburg-Zuid (VR);2002;;774;201;189;12;67;25.0;42.0;134;573;547;26;104;15.0;89.0;469;;;;
803;Limburg-Zuid (VR);2003;;785;197;185;12;68;27.0;41.0;129;588;556;32;110;15.0;95.0;478;;;;
804;Limburg-Zuid (VR);2004;;780;198;185;13;65;25.0;40.0;133;582;551;31;130;14.0;116.0;452;;;;
805;Limburg-Zuid (VR);2005;938.0;814;205;190;15;70;32.0;38.0;135;609;576;33;170;15.0;155.0;439;124.0;41.0;68.0;15.0
806;Limburg-Zuid (VR);2006;905.0;805;218;203;15;81;31.0;50.0;137;587;556;31;230;23.0;207.0;357;100.0;36.0;56.0;8.0
807;Limburg-Zuid (VR);2007;879.0;764;209;195;14;74;34.0;40.0;135;555;524;31;112;8.0;104.0;443;115.0;52.0;53.0;10.0
808;Limburg-Zuid (VR);2008;881.0;769;220;204;16;79;34.0;45.0;141;549;510;39;109;10.0;99.0;440;112.0;46.0;53.0;13.0
809;Limburg-Zuid (VR);2009;820.0;724;196;183;13;69;30.0;39.0;127;528;498;30;104;7.0;97.0;424;96.0;38.0;45.0;13.0
810;Limburg-Zuid (VR);2010;887.0;715;195;189;6;50;17.0;33.0;145;520;498;22;108;3.0;105.0;412;172.0;72.0;65.0;35.0
811;Limburg-Zuid (VR);2011;869.0;700;183;165;18;48;18.0;30.0;135;517;499;18;104;3.0;101.0;413;169.0;70.0;66.0;33.0
812;Limburg-Zuid (VR);2012;825.0;645;154;147;7;48;;;106;491;473;18;103;;;388;180.0;70.0;60.0;50.0
813;Limburg-Zuid (VR);2013;823.0;681;161;153;8;50;;;111;520;503;17;106;;;414;142.0;55.0;47.0;40.0
814;Limburg-Zuid (VR);2014;833.0;671;161;153;8;50;;;111;510;492;18;17;;;493;162.0;56.0;44.0;62.0
815;Limburg-Zuid (VR);2015;762.0;673;220;203;17;89;;;131;453;436;17;7;;;446;89.0;32.0;31.0;26.0
816;Limburg-Zuid (VR);2016;767.0;678;225;208;17;100;;;125;453;436;17;7;;;446;89.0;32.0;31.0;26.0
817;Limburg-Zuid (VR);2017;762.0;668;229;214;15;105;;;124;439;423;16;5;;;434;94.0;43.0;21.0;30.0
818;Limburg-Zuid (VR);2018;753.0;667;233;216;17;101;;;132;434;419;15;5;;;429;86.0;36.0;29.0;21.0
819;Limburg-Zuid (VR);2019;743.0;651;234;217;17;102;;;132;417;405;12;0;;;417;92.0;42.0;29.0;21.0
820;Flevoland (VR);2000;;460;77;72;5;40;20.0;20.0;37;383;353;30;76;13.0;63.0;307;;;;
821;Flevoland (VR);2001;;432;70;68;2;43;22.0;21.0;27;362;335;27;80;10.0;70.0;282;;;;
822;Flevoland (VR);2002;;459;83;78;5;49;22.0;27.0;34;376;343;33;80;9.0;71.0;296;;;;
823;Flevoland (VR);2003;;468;98;91;7;64;27.0;37.0;34;370;337;33;84;14.0;70.0;286;;;;
824;Flevoland (VR);2004;;474;100;93;7;61;32.0;29.0;39;374;343;31;74;8.0;66.0;300;;;;
825;Flevoland (VR);2005;542.0;483;80;76;4;61;22.0;39.0;19;403;363;40;85;11.0;74.0;318;59.0;26.0;27.0;6.0
826;Flevoland (VR);2006;522.0;480;92;84;8;67;29.0;38.0;25;388;350;38;72;8.0;64.0;316;42.0;18.0;19.0;5.0
827;Flevoland (VR);2007;524.0;485;119;106;13;66;31.0;35.0;53;366;336;30;63;12.0;51.0;303;39.0;13.0;17.0;9.0
828;Flevoland (VR);2008;505.0;473;112;99;13;64;27.0;37.0;48;361;327;34;84;10.0;74.0;277;32.0;9.0;17.0;6.0
829;Flevoland (VR);2009;502.0;472;113;100;13;64;26.0;38.0;49;359;328;31;78;7.0;71.0;281;30.0;9.0;16.0;5.0
830;Flevoland (VR);2010;582.0;520;95;89;6;35;20.0;15.0;60;425;380;45;106;13.0;93.0;319;62.0;20.0;35.0;7.0
831;Flevoland (VR);2011;551.0;480;108;101;7;39;23.0;16.0;69;372;332;40;87;13.0;74.0;285;71.0;23.0;42.0;6.0
832;Flevoland (VR);2012;579.0;493;95;90;5;62;;;33;398;363;35;78;;;320;86.0;32.0;48.0;6.0
833;Flevoland (VR);2013;584.0;502;98;92;6;66;;;32;404;370;34;82;;;322;82.0;35.0;41.0;6.0
834;Flevoland (VR);2014;589.0;511;99;95;4;98;;;1;412;377;35;75;;;337;78.0;45.0;31.0;2.0
835;Flevoland (VR);2015;477.0;398;103;99;4;100;;;3;295;276;19;49;;;246;79.0;45.0;32.0;2.0
836;Flevoland (VR);2016;484.0;401;106;101;5;105;;;1;295;276;19;49;;;246;83.0;40.0;32.0;11.0
837;Flevoland (VR);2017;481.0;396;101;96;5;57;;;44;295;279;16;45;;;250;85.0;43.0;28.0;14.0
838;Flevoland (VR);2018;486.0;407;97;92;5;56;;;41;310;294;16;54;;;256;79.0;36.0;22.0;21.0
839;Flevoland (VR);2019;489.0;422;104;100;4;59;;;45;318;303;15;51;;;267;67.0;28.0;26.0;13.0
